SPINNING_RESERVE_GEN_TPS_1,SPINNING_RESERVE_GEN_TPS_2,CommitGenSpinningReservesUp
Zhejiang-Gas_CCGT_RC-12053,2040.06.26.04,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.06.26.08,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.06.26.12,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.06.26.16,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.06.26.20,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.12.19.00,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.12.19.04,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.12.19.08,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.12.19.12,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.12.19.16,0.0
Zhejiang-Gas_CCGT_RC-12053,2040.12.19.20,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.06.12.00,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.06.12.04,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.06.12.08,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.06.12.12,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.06.12.16,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.06.12.20,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.12.12.00,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.12.12.04,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.12.12.08,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.12.12.12,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.12.12.16,0.0
Zhejiang-Gas_CCGT_RC-12053,2050.12.12.20,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.06.26.00,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.06.26.04,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.06.26.08,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.06.26.12,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.06.26.16,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.06.26.20,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.12.19.00,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.12.19.04,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.12.19.08,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.12.19.12,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.12.19.16,0.0
Zhejiang-Gas_CCGT_RC-12079,2040.12.19.20,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.06.12.00,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.06.12.04,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.06.12.08,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.06.12.12,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.06.12.16,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.06.12.20,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.12.12.00,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.12.12.04,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.12.12.08,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.12.12.12,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.12.12.16,0.0
Zhejiang-Gas_CCGT_RC-12079,2050.12.12.20,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.06.26.00,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.06.26.04,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.06.26.08,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.06.26.12,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.06.26.16,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.06.26.20,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.12.19.00,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.12.19.04,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.12.19.08,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.12.19.12,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.12.19.16,0.0
Zhejiang-Gas_CCGT_RC-12097,2040.12.19.20,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.06.12.00,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.06.12.04,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.06.12.08,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.06.12.12,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.06.12.16,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.06.12.20,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.12.12.00,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.12.12.04,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.12.12.08,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.12.12.12,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.12.12.16,0.0
Zhejiang-Gas_CCGT_RC-12097,2050.12.12.20,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.06.26.00,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.06.26.04,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.06.26.08,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.06.26.12,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.06.26.16,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.06.26.20,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.12.19.00,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.12.19.04,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.12.19.08,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.12.19.12,0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.12.19.16,-0.0
Zhejiang-Gas_CCGT_SEA-12061,2040.12.19.20,-0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.06.12.00,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.06.12.04,-0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.06.12.08,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.06.12.12,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.06.12.16,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.06.12.20,-0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.12.12.00,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.12.12.04,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.12.12.08,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.12.12.12,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.12.12.16,0.0
Zhejiang-Gas_CCGT_SEA-12061,2050.12.12.20,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.06.26.00,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.06.26.04,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.06.26.08,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.06.26.12,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.06.26.16,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.06.26.20,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.12.19.00,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.12.19.04,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.12.19.08,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.12.19.12,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.12.19.16,0.0
Zhejiang-Gas_CCGT_SEA-12087,2040.12.19.20,-0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.06.12.00,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.06.12.04,-0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.06.12.08,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.06.12.12,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.06.12.16,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.06.12.20,-0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.12.12.00,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.12.12.04,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.12.12.08,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.12.12.12,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.12.12.16,0.0
Zhejiang-Gas_CCGT_SEA-12087,2050.12.12.20,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.06.26.00,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.06.26.04,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.06.26.08,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.06.26.12,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.06.26.16,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.06.26.20,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.12.19.00,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.12.19.04,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.12.19.08,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.12.19.12,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.12.19.16,0.0
Zhejiang-Gas_CCGT_SEA-12105,2040.12.19.20,-0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.06.12.00,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.06.12.04,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.06.12.08,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.06.12.12,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.06.12.16,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.06.12.20,-0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.12.12.00,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.12.12.04,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.12.12.08,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.12.12.12,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.12.12.16,0.0
Zhejiang-Gas_CCGT_SEA-12105,2050.12.12.20,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.06.26.00,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.06.26.04,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.06.26.08,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.06.26.12,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.06.26.16,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.06.26.20,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.12.19.00,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.12.19.04,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.12.19.08,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.12.19.12,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.12.19.16,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2040.12.19.20,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.06.12.00,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.06.12.04,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.06.12.08,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.06.12.12,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.06.12.16,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.06.12.20,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.12.12.00,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.12.12.04,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.12.12.08,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.12.12.12,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.12.12.16,0.0
Zhejiang-Gas_Combustion_Turbine_RC-13175,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.06.26.00,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.06.26.04,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.06.26.08,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.06.26.12,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.06.26.16,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.06.26.20,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.12.19.00,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.12.19.04,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.12.19.08,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.12.19.12,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.12.19.16,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2040.12.19.20,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12.08,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12.12,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12.16,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12.20,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.12.12.00,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.12.12.04,0.0
Zhejiang-Hydro_NonPumped-ep-30279,2050.12.12.08,0.0
